time_s,torsion_a_v,torsion_b_v
2.725000000000000339e-02,3.260000000000000231e+00,3.760000000000000231e+00
2.730000000000000482e-02,3.320000000000000284e+00,3.760000000000000231e+00
2.735000000000000625e-02,3.260000000000000231e+00,3.720000000000000195e+00
2.740000000000000074e-02,3.260000000000000231e+00,3.720000000000000195e+00
2.745000000000000218e-02,3.320000000000000284e+00,3.756000000000000227e+00
2.750000000000000361e-02,3.240000000000000213e+00,3.716000000000000192e+00
2.755000000000000504e-02,3.419999999999999929e+00,3.764000000000000234e+00
2.760000000000000647e-02,3.379999999999999893e+00,3.736000000000000210e+00
2.765000000000000097e-02,3.419999999999999929e+00,3.776000000000000245e+00
2.770000000000000240e-02,3.379999999999999893e+00,3.740000000000000213e+00
2.775000000000000383e-02,3.439999999999999947e+00,3.784000000000000252e+00
2.780000000000000526e-02,3.419999999999999929e+00,3.780000000000000249e+00
2.785000000000000669e-02,3.379999999999999893e+00,3.744000000000000217e+00
2.790000000000000119e-02,3.379999999999999893e+00,3.788000000000000256e+00
2.795000000000000262e-02,3.459999999999999964e+00,3.732000000000000206e+00
2.800000000000000405e-02,3.439999999999999947e+00,3.796000000000000263e+00
2.805000000000000548e-02,3.379999999999999893e+00,3.732000000000000206e+00
2.810000000000000692e-02,3.379999999999999893e+00,3.752000000000000224e+00
2.815000000000000141e-02,3.459999999999999964e+00,3.792000000000000259e+00
2.820000000000000284e-02,3.459999999999999964e+00,3.748000000000000220e+00
2.825000000000000427e-02,3.399999999999999911e+00,3.788000000000000256e+00
2.830000000000000571e-02,3.399999999999999911e+00,3.752000000000000224e+00
2.835000000000000714e-02,3.459999999999999964e+00,3.788000000000000256e+00
2.840000000000000163e-02,3.399999999999999911e+00,3.752000000000000224e+00
2.845000000000000306e-02,3.459999999999999964e+00,3.788000000000000256e+00
2.850000000000000450e-02,3.459999999999999964e+00,3.736000000000000210e+00
2.855000000000000593e-02,3.280000000000000249e+00,3.784000000000000252e+00
2.860000000000000736e-02,3.459999999999999964e+00,3.792000000000000259e+00
2.865000000000000185e-02,3.399999999999999911e+00,3.752000000000000224e+00
2.870000000000000329e-02,3.399999999999999911e+00,3.796000000000000263e+00
2.875000000000000472e-02,3.459999999999999964e+00,3.752000000000000224e+00
2.880000000000000615e-02,3.459999999999999964e+00,3.756000000000000227e+00
2.885000000000000064e-02,3.399999999999999911e+00,3.788000000000000256e+00
2.890000000000000208e-02,3.399999999999999911e+00,3.800000000000000266e+00
2.895000000000000351e-02,3.479999999999999982e+00,3.752000000000000224e+00
2.900000000000000494e-02,3.379999999999999893e+00,3.804000000000000270e+00
2.905000000000000637e-02,3.479999999999999982e+00,3.732000000000000206e+00
2.910000000000000087e-02,3.459999999999999964e+00,3.792000000000000259e+00
2.915000000000000230e-02,3.399999999999999911e+00,3.752000000000000224e+00
2.920000000000000373e-02,3.459999999999999964e+00,3.792000000000000259e+00
2.925000000000000516e-02,3.399999999999999911e+00,3.760000000000000231e+00
2.930000000000000659e-02,3.459999999999999964e+00,3.752000000000000224e+00
2.935000000000000109e-02,3.399999999999999911e+00,3.792000000000000259e+00
2.940000000000000252e-02,3.399999999999999911e+00,3.756000000000000227e+00
2.945000000000000395e-02,3.459999999999999964e+00,3.792000000000000259e+00
2.950000000000000538e-02,3.439999999999999947e+00,3.772000000000000242e+00
2.955000000000000682e-02,3.560000000000000053e+00,3.804000000000000270e+00
2.960000000000000131e-02,3.520000000000000018e+00,3.776000000000000245e+00
2.965000000000000274e-02,3.600000000000000089e+00,3.820000000000000284e+00
2.970000000000000417e-02,3.520000000000000018e+00,3.784000000000000252e+00
2.975000000000000561e-02,3.600000000000000089e+00,3.824000000000000288e+00
2.980000000000000704e-02,3.540000000000000036e+00,3.784000000000000252e+00
2.985000000000000153e-02,3.600000000000000089e+00,3.824000000000000288e+00
2.990000000000000296e-02,3.600000000000000089e+00,3.768000000000000238e+00
2.995000000000000440e-02,3.520000000000000018e+00,3.836000000000000298e+00
