trial,block,pair_id,stratum,ratio,f1,f2,phase_offset,timebase_s,vpp_ch1,vrms_ch1,vpp_ch2,vrms_ch2,vpp_ch3,vrms_ch3,rsp_db,crest_factor,spectral_flatness,envelope_regularity,xcorr_peak,phase_coherence,wf_points,sample_rate,timestamp
106,1,PC2,PC,11:8,5863.0,4264.0,45.0,0.0002,0.664,0.3931009,0.68,0.3969356,0.608,0.376763,-31.7313,1.7215,0.002505,0.3245,0.8379,0.7409,1200,500000.0,2026-09-18T18:10:22.870369
107,1,PC2,PC,11:8,5863.0,4264.0,90.0,0.0002,0.664,0.3938935,0.672,0.4003025,0.608,0.378402,-32.8739,1.709,0.001775,0.3,0.8329,0.7421,1200,500000.0,2026-09-18T18:10:31.238901
108,1,PC2,PC,11:8,5863.0,4264.0,135.0,0.0002,0.592,0.3919486,0.152,0.3491241,0.32,0.3607193,-33.147,1.3975,0.002238,0.2599,0.9122,0.8561,1200,500000.0,2026-09-18T18:10:39.175563
109,1,PC2,PC,11:8,5863.0,4264.0,180.0,0.0002,0.584,0.3525901,0.16,0.05791749,0.32,0.2016857,-27.6485,1.6258,0.001769,0.3626,0.848,0.7073,1200,500000.0,2026-09-18T18:10:47.476476
110,1,PC2,PC,11:8,5863.0,4264.0,225.0,0.0002,0.584,0.3924453,0.2,0.3518391,0.336,0.3610345,-29.9632,1.4165,0.003753,0.2709,0.905,0.8511,1200,500000.0,2026-09-18T18:10:55.687191
111,1,PC2,PC,11:8,5863.0,4264.0,270.0,0.0002,0.648,0.3938352,0.68,0.3991104,0.608,0.3783084,-32.6037,1.7107,0.001901,0.3037,0.8372,0.749,1200,500000.0,2026-09-18T18:11:03.773476
112,1,PC2,PC,11:8,5863.0,4264.0,315.0,0.0002,0.584,0.3924167,0.152,0.3490029,0.32,0.3608465,-33.2694,1.3962,0.001975,0.2634,0.9119,0.857,1200,500000.0,2026-09-18T18:11:12.389393
113,1,PP3,PP,7:5,5916.1,4225.8,0.0,0.0002,0.584,0.3904361,0.16,0.3487721,0.32,0.3596394,-32.688,1.4027,0.002962,0.2683,0.9107,0.856,1200,500000.0,2026-09-18T18:11:20.981535
114,1,PP3,PP,7:5,5916.1,4225.8,45.0,0.0002,0.648,0.3956367,0.6720001,0.3981376,0.608,0.3783774,-30.849,1.7099,0.00348,0.3012,0.8356,0.7421,1200,500000.0,2026-09-18T18:11:29.384465
115,1,PP3,PP,7:5,5916.1,4225.8,90.0,0.0002,0.656,0.3915057,0.68,0.3988825,0.608,0.376103,-33.1287,1.7232,0.00124,0.3063,0.8269,0.7327,1200,500000.0,2026-09-18T18:11:37.459605
116,1,PP3,PP,7:5,5916.1,4225.8,135.0,0.0002,0.656,0.3965578,0.672,0.3999268,0.608,0.379655,-32.9214,1.7025,0.001462,0.3105,0.8375,0.7439,1200,500000.0,2026-09-18T18:11:46.041533
117,1,PP3,PP,7:5,5916.1,4225.8,180.0,0.0002,0.6,0.3907154,0.456,0.3702082,0.48,0.3645439,-18.3715,1.603,0.005336,0.2633,0.8626,0.7946,1200,500000.0,2026-09-18T18:11:54.553477
118,1,PP3,PP,7:5,5916.1,4225.8,225.0,0.0002,0.584,0.3907332,0.16,0.3494924,0.32,0.3600666,-32.1431,1.4008,0.003928,0.2653,0.9104,0.855,1200,500000.0,2026-09-18T18:12:02.381282
119,1,PP3,PP,7:5,5916.1,4225.8,270.0,0.0002,0.64,0.3911257,0.624,0.3909749,0.592,0.3725455,-14.3954,1.7186,0.007419,0.2793,0.835,0.7518,1200,500000.0,2026-09-18T18:12:10.221669
120,1,PP3,PP,7:5,5916.1,4225.8,315.0,0.0002,0.648,0.3924017,0.68,0.3983922,0.608,0.3766426,-30.2656,1.7196,0.00391,0.2999,0.8318,0.7399,1200,500000.0,2026-09-18T18:12:18.814019
121,1,PC3,PC,13:9,6009.3,4160.3,0.0,0.0002,0.648,0.396381,0.6720001,0.3975844,0.608,0.3781705,-30.9183,1.7148,0.003065,0.3065,0.8307,0.7298,1200,500000.0,2026-09-18T18:12:27.698753
122,1,PC3,PC,13:9,6009.3,4160.3,45.0,0.0002,0.648,0.3944664,0.6720001,0.3966857,0.608,0.3761525,-29.838,1.7223,0.004297,0.3145,0.8243,0.7295,1200,500000.0,2026-09-18T18:12:36.005615
123,1,PC3,PC,13:9,6009.3,4160.3,90.0,0.0002,0.584,0.3905709,0.168,0.349713,0.32,0.3597263,-29.3203,1.4012,0.007541,0.2726,0.9085,0.8551,1200,500000.0,2026-09-18T18:12:43.891091
124,1,PC3,PC,13:9,6009.3,4160.3,135.0,0.0002,0.648,0.3876951,0.6720001,0.3938467,0.608,0.3706711,-32.659,1.7471,0.001634,0.3064,0.8155,0.7187,1200,500000.0,2026-09-18T18:12:52.449281
125,1,PC3,PC,13:9,6009.3,4160.3,180.0,0.0002,0.64,0.3930179,0.624,0.3920316,0.592,0.3740784,-14.3879,1.7093,0.004759,0.2872,0.8363,0.7465,1200,500000.0,2026-09-18T18:13:00.374556
126,1,PC3,PC,13:9,6009.3,4160.3,225.0,0.0002,0.584,0.3956992,0.152,0.3499016,0.32,0.3630523,-30.7533,1.3879,0.006048,0.259,0.9137,0.8581,1200,500000.0,2026-09-18T18:13:08.596897
127,1,PC3,PC,13:9,6009.3,4160.3,270.0,0.0002,0.584,0.3924773,0.152,0.3495251,0.32,0.3612842,-29.3623,1.3948,0.008705,0.2626,0.9128,0.8584,1200,500000.0,2026-09-18T18:13:17.146962
128,1,PC3,PC,13:9,6009.3,4160.3,315.0,0.0002,0.584,0.3947017,0.152,0.3494006,0.32,0.3621873,-29.9902,1.3912,0.007551,0.2571,0.9139,0.859,1200,500000.0,2026-09-18T18:13:25.219386
129,1,NC2,NC,9:6,6123.7,4082.5,0.0,0.0002,0.648,0.3934956,0.6720001,0.395553,0.584,0.3758229,-32.6199,1.7242,0.00135,0.2751,0.8315,0.7249,1200,500000.0,2026-09-18T18:13:33.575595
130,1,NC2,NC,9:6,6123.7,4082.5,45.0,0.0002,0.64,0.3969796,0.632,0.3916962,0.584,0.3760519,-14.4173,1.7041,0.001124,0.2691,0.8397,0.754,1200,500000.0,2026-09-18T18:13:41.841380
131,1,NC2,NC,9:6,6123.7,4082.5,90.0,0.0002,0.64,0.3971565,0.656,0.4001946,0.584,0.3797491,-31.3339,1.7083,0.002952,0.3081,0.8313,0.7201,1200,500000.0,2026-09-18T18:13:49.954565
132,1,NC2,NC,9:6,6123.7,4082.5,135.0,0.0002,0.584,0.3880195,0.176,0.3493098,0.32,0.3584086,-31.7854,1.4054,0.003831,0.2733,0.9074,0.853,1200,500000.0,2026-09-18T18:13:58.256708
133,1,NC2,NC,9:6,6123.7,4082.5,180.0,0.0002,0.584,0.389776,0.152,0.3491655,0.32,0.3597641,-30.798,1.4003,0.005105,0.2647,0.911,0.8573,1200,500000.0,2026-09-18T18:14:06.408285
134,1,NC2,NC,9:6,6123.7,4082.5,225.0,0.0002,0.584,0.3953611,0.328,0.3616197,0.4,0.3647854,-21.5824,1.4918,0.008619,0.2529,0.8797,0.8246,1200,500000.0,2026-09-18T18:14:14.956793
135,1,NC2,NC,9:6,6123.7,4082.5,270.0,0.0002,0.616,0.3940139,0.448,0.3709176,0.48,0.366562,-18.3623,1.5941,0.004512,0.2633,0.8628,0.7967,1200,500000.0,2026-09-18T18:14:23.176411
136,1,NC2,NC,9:6,6123.7,4082.5,315.0,0.0002,0.592,0.3942072,0.328,0.36212,0.4,0.3645441,-21.4875,1.4928,0.010295,0.2554,0.8801,0.82,1200,500000.0,2026-09-18T18:14:31.518213
137,1,PC4,PC,7:4,6614.4,3779.6,0.0,0.0001,0.576,0.3887975,0.152,0.3491896,0.32,0.3594066,-34.8161,1.4003,0.001967,0.2709,0.9112,0.8594,1200,1000000.0,2026-09-18T18:14:39.467919
138,1,PC4,PC,7:4,6614.4,3779.6,45.0,0.0001,0.584,0.3892299,0.152,0.3492376,0.32,0.359742,-34.6763,1.3993,0.002355,0.2737,0.911,0.8598,1200,1000000.0,2026-09-18T18:14:47.793390
139,1,PC4,PC,7:4,6614.4,3779.6,90.0,0.0001,0.994,0.5597199,nan,nan,nan,nan,-22.2218,1.4465,0.001538,0.604,0.9207,0.8609,1200,1000000.0,2026-09-18T18:14:56.173778
140,1,PC4,PC,7:4,6614.4,3779.6,135.0,0.0001,0.576,0.3932746,0.152,0.3495323,0.32,0.361895,-34.5421,1.3937,0.002486,0.2706,0.9116,0.8599,1200,1000000.0,2026-09-18T18:15:04.025088
141,1,PC4,PC,7:4,6614.4,3779.6,180.0,0.0001,0.584,0.3886084,0.152,0.3488874,0.32,0.3593069,-34.6318,1.4008,0.002237,0.2673,0.9111,0.8606,1200,1000000.0,2026-09-18T18:15:12.330704
142,1,PC4,PC,7:4,6614.4,3779.6,225.0,0.0001,0.656,0.3894339,0.68,0.3816692,0.6,0.3661064,-33.3649,1.7695,0.002055,0.3487,0.8189,0.7281,1200,1000000.0,2026-09-18T18:15:20.426876
143,1,PC4,PC,7:4,6614.4,3779.6,270.0,0.0001,0.584,0.3929287,0.152,0.3487851,0.32,0.361365,-34.3766,1.3956,0.002627,0.276,0.9114,0.8599,1200,1000000.0,2026-09-18T18:15:28.703087
144,1,PC4,PC,7:4,6614.4,3779.6,315.0,0.0001,0.6,0.3931462,0.448,0.3675667,0.48,0.3659293,-18.8855,1.5964,0.00189,0.2788,0.8699,0.8104,1200,1000000.0,2026-09-18T18:15:36.719682
145,1,PP1,PP,3:2,6123.7,4082.5,0.0,0.0002,0.592,0.3947003,0.16,0.3492795,0.32,0.3622036,-30.7965,1.392,0.005867,0.2608,0.9136,0.8582,1200,500000.0,2026-09-18T18:15:44.844284
146,1,PP1,PP,3:2,6123.7,4082.5,45.0,0.0002,0.584,0.3957224,0.16,0.3500118,0.32,0.3631771,-32.0242,1.3886,0.003906,0.2638,0.9147,0.8625,1200,500000.0,2026-09-18T18:15:53.211377
147,1,PP1,PP,3:2,6123.7,4082.5,90.0,0.0002,0.64,0.3956854,0.656,0.3919206,0.568,0.3758056,-30.3595,1.6172,0.003687,0.3309,0.8346,0.7608,1200,500000.0,2026-09-18T18:16:01.763901
148,1,PP1,PP,3:2,6123.7,4082.5,135.0,0.0002,0.64,0.3940025,0.664,0.4009768,0.568,0.3790521,-30.028,1.711,0.004067,0.2845,0.834,0.7269,1200,500000.0,2026-09-18T18:16:09.679118
149,1,PP1,PP,3:2,6123.7,4082.5,180.0,0.0002,0.584,0.392788,0.248,0.3558048,0.352,0.3619657,-24.6708,1.4365,0.014859,0.2719,0.8906,0.8325,1200,500000.0,2026-09-18T18:16:18.042726
150,1,PP1,PP,3:2,6123.7,4082.5,225.0,0.0002,0.584,0.3874823,0.152,0.3487999,0.32,0.3580186,-32.8915,1.4068,0.002584,0.264,0.9103,0.8569,1200,500000.0,2026-09-18T18:16:26.440767
151,1,PP1,PP,3:2,6123.7,4082.5,270.0,0.0002,0.584,0.3931288,0.208,0.3520118,0.336,0.3614743,-28.2378,1.4164,0.010546,0.273,0.905,0.8526,1200,500000.0,2026-09-18T18:16:34.464926
152,1,PP1,PP,3:2,6123.7,4082.5,315.0,0.0002,0.648,0.3962542,0.664,0.3945051,0.592,0.3766888,-29.2507,1.6775,0.004936,0.3176,0.8335,0.7476,1200,500000.0,2026-09-18T18:16:42.500490
153,1,PP7,PP,5:2,7905.7,3162.3,0.0,0.0001,0.632,0.3860456,0.632,0.3909658,0.56,0.368891,-27.6922,1.7549,0.006078,0.3835,0.8186,0.686,1200,1000000.0,2026-09-18T18:16:50.740529
154,1,PP7,PP,5:2,7905.7,3162.3,45.0,0.0001,0.632,0.3875253,0.616,0.3927492,0.528,0.3716912,-31.2244,1.5276,0.002675,0.2992,0.8313,0.8093,1200,1000000.0,2026-09-18T18:16:58.885290
155,1,PP7,PP,5:2,7905.7,3162.3,90.0,0.0001,0.584,0.3585265,0.16,0.05811257,0.32,0.2049739,-27.9124,1.6007,0.002738,0.3912,0.8499,0.694,1200,1000000.0,2026-09-18T18:17:07.372374
156,1,PP7,PP,5:2,7905.7,3162.3,135.0,0.0001,0.576,0.3983838,0.152,0.3499143,0.32,0.3650443,-32.6501,1.3807,0.003708,0.262,0.9159,0.8666,1200,1000000.0,2026-09-18T18:17:15.614236
157,1,PP7,PP,5:2,7905.7,3162.3,180.0,0.0001,1.002,0.5995221,nan,nan,nan,nan,-22.9103,1.3331,0.001437,0.5841,0.931,0.8884,1200,1000000.0,2026-09-18T18:17:23.786323
158,1,PP7,PP,5:2,7905.7,3162.3,225.0,0.0001,0.576,0.3880787,0.152,0.3482051,0.32,0.3584431,-28.631,1.406,0.008591,0.2687,0.9103,0.8601,1200,1000000.0,2026-09-18T18:17:32.304127
159,1,PP7,PP,5:2,7905.7,3162.3,270.0,0.0001,0.994,0.577788,nan,nan,nan,nan,-24.1169,1.3346,0.001479,0.5676,0.9367,0.8838,1200,1000000.0,2026-09-18T18:17:40.971988
160,1,PP7,PP,5:2,7905.7,3162.3,315.0,0.0001,0.576,0.3972147,0.152,0.3496793,0.32,0.3641426,-31.0024,1.384,0.00538,0.2652,0.9156,0.8649,1200,1000000.0,2026-09-18T18:17:49.570436
161,1,PP6,PP,7:3,7637.6,3273.3,0.0,0.0001,0.576,0.3947874,0.152,0.3491719,0.32,0.3625863,-34.3602,1.3883,0.002322,0.2695,0.9134,0.8636,1200,1000000.0,2026-09-18T18:17:57.820453
162,1,PP6,PP,7:3,7637.6,3273.3,45.0,0.0001,0.576,0.3883256,0.192,0.3509829,0.328,0.3585929,-30.4648,1.4293,0.004021,0.2782,0.9002,0.8483,1200,1000000.0,2026-09-18T18:18:06.217960
163,1,PP6,PP,7:3,7637.6,3273.3,90.0,0.0001,0.576,0.3916721,0.152,0.3494314,0.32,0.3610347,-32.1542,1.3956,0.00409,0.2637,0.9136,0.8631,1200,1000000.0,2026-09-18T18:18:14.814144
164,1,PP6,PP,7:3,7637.6,3273.3,135.0,0.0001,0.64,0.3880013,0.648,0.3899303,0.608,0.3695897,-34.3365,1.7534,0.001474,0.3164,0.8212,0.7526,1200,1000000.0,2026-09-18T18:18:22.780507
165,1,PP6,PP,7:3,7637.6,3273.3,180.0,0.0001,0.576,0.3946318,0.152,0.3492572,0.32,0.3623293,-34.2135,1.3894,0.00269,0.267,0.9132,0.8621,1200,1000000.0,2026-09-18T18:18:31.081651
166,1,PP6,PP,7:3,7637.6,3273.3,225.0,0.0001,0.576,0.3893052,0.152,0.3486532,0.32,0.3595941,-32.3203,1.4024,0.004099,0.2652,0.9116,0.8619,1200,1000000.0,2026-09-18T18:18:39.652151
167,1,PP6,PP,7:3,7637.6,3273.3,270.0,0.0001,0.576,0.3943812,0.152,0.3501062,0.32,0.3627419,-33.8388,1.3879,0.003108,0.2666,0.9136,0.8628,1200,1000000.0,2026-09-18T18:18:48.332251
168,1,PP6,PP,7:3,7637.6,3273.3,315.0,0.0001,0.576,0.3883508,0.152,0.3483762,0.32,0.3588307,-33.5758,1.4059,0.003009,0.2683,0.9093,0.8594,1200,1000000.0,2026-09-18T18:18:56.363586
169,1,PC1,PC,5:4,5590.2,4472.1,0.0,0.0005,0.584,0.3924674,0.16,0.3491845,0.32,0.3604876,-0.2022,1.398,0.007623,0.1904,0.914,0.855,1200,199999.99999999997,2026-09-18T18:19:04.470261
170,1,PC1,PC,5:4,5590.2,4472.1,45.0,0.0005,0.592,0.3915428,0.152,0.3495116,0.32,0.3600656,-0.2031,1.4,0.003081,0.1893,0.9143,0.8563,1200,199999.99999999997,2026-09-18T18:19:12.674807
171,1,PC1,PC,5:4,5590.2,4472.1,90.0,0.0005,0.592,0.3943409,0.336,0.3676015,0.408,0.3651826,-0.2065,1.5113,0.033255,0.2607,0.8689,0.8103,1200,199999.99999999997,2026-09-18T18:19:20.784018
172,1,PC1,PC,5:4,5590.2,4472.1,135.0,0.0005,0.592,0.3917671,0.16,0.3493005,0.32,0.3602212,-0.2032,1.3993,0.004146,0.1888,0.9135,0.8554,1200,199999.99999999997,2026-09-18T18:19:29.346386
173,1,PC1,PC,5:4,5590.2,4472.1,180.0,0.0005,0.664,0.3943552,0.68,0.3993891,0.6,0.3777892,-0.3982,1.6955,0.002976,0.2455,0.8334,0.7352,1200,199999.99999999997,2026-09-18T18:19:37.319730
174,1,PC1,PC,5:4,5590.2,4472.1,225.0,0.0005,0.656,0.3927823,0.68,0.396417,0.608,0.3748663,-0.3899,1.7277,0.002825,0.2354,0.8305,0.7242,1200,199999.99999999997,2026-09-18T18:19:45.228628
175,1,PC1,PC,5:4,5590.2,4472.1,270.0,0.0005,0.616,0.3919327,0.448,0.3819093,0.48,0.3669092,-0.1971,1.592,0.018044,0.2381,0.8322,0.7534,1200,199999.99999999997,2026-09-18T18:19:53.596556
176,1,PC1,PC,5:4,5590.2,4472.1,315.0,0.0005,0.664,0.3961638,0.68,0.399102,0.6,0.3781325,-0.3843,1.715,0.00233,0.2497,0.8279,0.723,1200,199999.99999999997,2026-09-18T18:20:01.822136
177,1,PP4,PP,11:7,6267.8,3988.6,0.0,0.0002,0.592,0.3920145,0.152,0.3490755,0.32,0.3609543,-33.2525,1.3964,0.001678,0.2666,0.9126,0.858,1200,500000.0,2026-09-18T18:20:09.609749
178,1,PP4,PP,11:7,6267.8,3988.6,45.0,0.0002,0.648,0.3947428,0.6720001,0.402989,0.608,0.3811927,-31.8553,1.7017,0.002402,0.3058,0.8445,0.7577,1200,500000.0,2026-09-18T18:20:17.586382
179,1,PP4,PP,11:7,6267.8,3988.6,90.0,0.0002,0.584,0.3525141,0.16,0.05801626,0.32,0.2014832,-27.7706,1.6262,0.001511,0.3684,0.8471,0.7044,1200,500000.0,2026-09-18T18:20:25.645527
180,1,PP4,PP,11:7,6267.8,3988.6,135.0,0.0002,0.656,0.3913975,0.68,0.3879016,0.608,0.3701383,-32.5044,1.7522,0.001558,0.3243,0.8206,0.7324,1200,500000.0,2026-09-18T18:20:33.869337
181,1,PP4,PP,11:7,6267.8,3988.6,180.0,0.0002,0.64,0.3929216,0.656,0.3963833,0.568,0.3762732,-33.3033,1.6117,0.000852,0.3226,0.8323,0.756,1200,500000.0,2026-09-18T18:20:42.314086
182,1,PP4,PP,11:7,6267.8,3988.6,225.0,0.0002,0.648,0.3937853,0.672,0.3947321,0.608,0.3767299,-30.6854,1.7196,0.003288,0.3067,0.8416,0.7496,1200,500000.0,2026-09-18T18:20:50.485146
183,1,PP4,PP,11:7,6267.8,3988.6,270.0,0.0002,0.584,0.3516393,0.152,0.05548738,0.32,0.1996533,-27.6995,1.6399,0.001517,0.3811,0.8287,0.6936,1200,500000.0,2026-09-18T18:20:58.990906
184,1,PP4,PP,11:7,6267.8,3988.6,315.0,0.0002,0.648,0.3924985,0.656,0.3984217,0.608,0.3757473,-29.4887,1.7233,0.0051,0.2996,0.8214,0.7248,1200,500000.0,2026-09-18T18:21:07.167303
185,1,NC1,NC,4:2,7071.1,3535.5,0.0,0.0001,0.584,0.3831248,0.328,0.3560493,0.4,0.3570286,-22.6711,1.5241,0.003506,0.2726,0.8838,0.8346,1200,1000000.0,2026-09-18T18:21:15.276930
186,1,NC1,NC,4:2,7071.1,3535.5,45.0,0.0001,0.584,0.3831397,0.152,0.3474036,0.32,0.3553337,-33.4705,1.4187,0.00318,0.2763,0.9067,0.8589,1200,1000000.0,2026-09-18T18:21:23.149441
187,1,NC1,NC,4:2,7071.1,3535.5,90.0,0.0001,0.584,0.3884797,0.152,0.3489798,0.32,0.359012,-28.3587,1.4037,0.009221,0.2724,0.9093,0.8574,1200,1000000.0,2026-09-18T18:21:31.145043
188,1,NC1,NC,4:2,7071.1,3535.5,135.0,0.0001,0.64,0.3840861,0.632,0.3891536,0.536,0.3687869,-28.3281,1.6712,0.004281,0.3597,0.8355,0.741,1200,1000000.0,2026-09-18T18:21:39.443254
189,1,NC1,NC,4:2,7071.1,3535.5,180.0,0.0001,0.64,0.393479,0.616,0.4079698,0.536,0.3821205,-29.8327,1.5271,0.004172,0.2807,0.8351,0.7835,1200,1000000.0,2026-09-18T18:21:47.790083
190,1,NC1,NC,4:2,7071.1,3535.5,225.0,0.0001,0.576,0.3887061,0.208,0.350671,0.336,0.3586957,-27.1446,1.4273,0.012856,0.2784,0.9015,0.8524,1200,1000000.0,2026-09-18T18:21:56.170139
191,1,NC1,NC,4:2,7071.1,3535.5,270.0,0.0001,0.64,0.3993516,0.632,0.3908001,0.576,0.3771183,-14.6807,1.6759,0.003894,0.3046,0.8388,0.7566,1200,1000000.0,2026-09-18T18:22:04.307100
192,1,NC1,NC,4:2,7071.1,3535.5,315.0,0.0001,0.632,0.3950829,0.616,0.3978651,0.536,0.3784267,-25.053,1.6268,0.009749,0.3404,0.8443,0.7408,1200,1000000.0,2026-09-18T18:22:12.385182
193,1,PP2,PP,5:3,6455.0,3873.0,0.0,0.0001,0.584,0.3965108,0.336,0.3583021,0.4,0.3653213,-22.6032,1.4898,0.005105,0.2672,0.8921,0.8393,1200,1000000.0,2026-09-18T18:22:20.976829
194,1,PP2,PP,5:3,6455.0,3873.0,45.0,0.0001,0.592,0.385563,0.152,0.3483551,0.32,0.3570762,-32.159,1.4104,0.004547,0.2759,0.9085,0.8552,1200,1000000.0,2026-09-18T18:22:29.386515
195,1,PP2,PP,5:3,6455.0,3873.0,90.0,0.0001,0.648,0.3859784,0.64,0.4064174,0.576,0.3783215,-31.7636,1.6702,0.002938,0.3358,0.8366,0.755,1200,1000000.0,2026-09-18T18:22:37.712390
196,1,PP2,PP,5:3,6455.0,3873.0,135.0,0.0001,0.648,0.3860859,0.68,0.4025562,0.6,0.3757324,-33.5399,1.7246,0.002027,0.3369,0.8357,0.7498,1200,1000000.0,2026-09-18T18:22:46.276111
197,1,PP2,PP,5:3,6455.0,3873.0,180.0,0.0001,0.656,0.3997552,0.664,0.405514,0.608,0.3848656,-27.5663,1.6849,0.006223,0.359,0.8439,0.7538,1200,1000000.0,2026-09-18T18:22:54.352146
198,1,PP2,PP,5:3,6455.0,3873.0,225.0,0.0001,0.912,0.5542185,nan,nan,nan,nan,-10.7794,1.2532,0.00673,0.292,0.9332,0.897,1200,1000000.0,2026-09-18T18:23:02.890453
199,1,PP2,PP,5:3,6455.0,3873.0,270.0,0.0001,0.648,0.3911194,nan,0.3947864,0.608,0.3733728,-28.0323,1.7343,0.005629,0.3519,0.8245,0.7324,1200,1000000.0,2026-09-18T18:23:11.249376
200,1,PP2,PP,5:3,6455.0,3873.0,315.0,0.0001,0.576,0.3866903,0.152,0.348208,0.32,0.3576791,-31.6776,1.4081,0.005011,0.2761,0.9093,0.86,1200,1000000.0,2026-09-18T18:23:20.085275
201,1,IR3,IR,e/2:1,5829.1,4288.8,0.0,0.0002,0.584,0.3928947,0.208,0.3518424,0.336,0.3616282,-30.0327,1.4174,0.002205,0.2694,0.9051,0.8511,1200,500000.0,2026-09-18T18:23:28.492144
202,1,IR3,IR,e/2:1,5829.1,4288.8,45.0,0.0002,0.584,0.3910643,0.176,0.3500087,0.32,0.3601978,-32.8536,1.3972,0.001074,0.2726,0.9087,0.8532,1200,500000.0,2026-09-18T18:23:37.025134
203,1,IR3,IR,e/2:1,5829.1,4288.8,90.0,0.0002,0.648,0.3937965,0.6720001,0.3959013,0.608,0.3765923,-30.407,1.7225,0.003893,0.3247,0.839,0.7441,1200,500000.0,2026-09-18T18:23:45.427148
204,1,IR3,IR,e/2:1,5829.1,4288.8,135.0,0.0002,0.656,0.395219,0.68,0.4010874,0.608,0.3803908,-31.7183,1.7048,0.002411,0.3055,0.8434,0.7459,1200,500000.0,2026-09-18T18:23:53.598227
205,1,IR3,IR,e/2:1,5829.1,4288.8,180.0,0.0002,0.664,0.3921145,0.6720001,0.4013864,0.608,0.3772026,-33.3019,1.714,0.00156,0.2947,0.823,0.7169,1200,500000.0,2026-09-18T18:24:01.610305
206,1,IR3,IR,e/2:1,5829.1,4288.8,225.0,0.0002,0.584,0.3930886,0.152,0.3496444,0.32,0.3615638,-33.5765,1.3952,0.001192,0.2613,0.9123,0.8585,1200,500000.0,2026-09-18T18:24:09.303331
207,1,IR3,IR,e/2:1,5829.1,4288.8,270.0,0.0002,0.648,0.3936193,0.632,0.3922688,0.592,0.3742756,-14.5121,1.7116,0.002259,0.2733,0.8358,0.7444,1200,500000.0,2026-09-18T18:24:17.682783
208,1,IR3,IR,e/2:1,5829.1,4288.8,315.0,0.0002,0.648,0.3948845,0.68,0.3998814,0.608,0.3799747,-30.8713,1.7057,0.002941,0.3047,0.8466,0.7578,1200,500000.0,2026-09-18T18:24:25.816943
209,1,NC3,NC,15:10,6123.7,4082.5,0.0,0.0002,0.664,0.396195,0.68,0.3977098,0.608,0.3779357,-32.6715,1.7156,0.002029,0.3132,0.8315,0.7312,1200,500000.0,2026-09-18T18:24:33.958124
210,1,NC3,NC,15:10,6123.7,4082.5,45.0,0.0002,1.002,0.5528291,nan,nan,nan,nan,-20.8983,1.3697,0.004139,0.3619,0.9407,0.8848,1200,500000.0,2026-09-18T18:24:42.169438
211,1,NC3,NC,15:10,6123.7,4082.5,90.0,0.0002,0.584,0.3910092,0.152,0.3488935,0.32,0.3597821,-30.598,1.4003,0.005891,0.2637,0.9115,0.8575,1200,500000.0,2026-09-18T18:24:50.546422
212,1,NC3,NC,15:10,6123.7,4082.5,135.0,0.0002,1.002,0.5741144,nan,nan,nan,nan,-20.8073,1.3448,0.004307,0.3983,0.9431,0.8878,1200,500000.0,2026-09-18T18:24:58.754447
213,1,NC3,NC,15:10,6123.7,4082.5,180.0,0.0002,0.584,0.3936212,0.152,0.3494372,0.32,0.3617149,-30.2605,1.3935,0.00662,0.2637,0.9123,0.8572,1200,500000.0,2026-09-18T18:25:06.827332
214,1,NC3,NC,15:10,6123.7,4082.5,225.0,0.0002,0.584,0.3952379,0.168,0.3506986,0.32,0.3629328,-30.9442,1.3894,0.004346,0.2683,0.9109,0.856,1200,500000.0,2026-09-18T18:25:14.853471
215,1,NC3,NC,15:10,6123.7,4082.5,270.0,0.0002,0.584,0.3879166,0.152,0.3484028,0.32,0.358227,-32.4648,1.4061,0.003334,0.2633,0.911,0.8582,1200,500000.0,2026-09-18T18:25:22.987552
216,1,NC3,NC,15:10,6123.7,4082.5,315.0,0.0002,0.5840001,0.3950826,0.248,0.3563034,0.352,0.3634338,-24.983,1.4315,0.012174,0.2689,0.8929,0.8345,1200,500000.0,2026-09-18T18:25:31.169983
217,1,PC5,PC,11:4,8291.6,3015.1,0.0,0.0001,0.584,0.3923124,0.152,0.3490799,0.32,0.3613607,-34.5236,1.3963,0.001982,0.2652,0.9135,0.8627,1200,1000000.0,2026-09-18T18:25:39.690598
218,1,PC5,PC,11:4,8291.6,3015.1,45.0,0.0001,0.576,0.3918121,0.152,0.3490905,0.32,0.3609169,-34.4079,1.3976,0.002022,0.2664,0.9127,0.8629,1200,1000000.0,2026-09-18T18:25:47.699917
219,1,PC5,PC,11:4,8291.6,3015.1,90.0,0.0001,0.576,0.392381,0.152,0.349651,0.32,0.3614808,-34.5945,1.3958,0.001694,0.2629,0.9135,0.8611,1200,1000000.0,2026-09-18T18:25:56.047681
220,1,PC5,PC,11:4,8291.6,3015.1,135.0,0.0001,0.576,0.3920691,0.248,0.3535469,0.352,0.3615483,-26.8008,1.4397,0.001112,0.2677,0.8999,0.847,1200,1000000.0,2026-09-18T18:26:04.697336
221,1,PC5,PC,11:4,8291.6,3015.1,180.0,0.0001,0.576,0.388946,0.152,0.3484336,0.32,0.3592404,-34.5129,1.4013,0.001966,0.2645,0.9117,0.8603,1200,1000000.0,2026-09-18T18:26:13.203471
